path,label,source,duration_sec,split
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_24_seg7.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_42_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_64_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\42988.wav,Water,FSD50K,6.8349375,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_57_seg7.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\275601.wav,Thunder,FSD50K,14.8331875,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_04_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\103025.wav,Train,FSD50K,18.9583125,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_67_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\193301.wav,Fire,FSD50K,7.408,train
X:\NEU\capstone\data\segments\fsd50k\160911.wav,Thunder,FSD50K,12.852375,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_64_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\380773.wav,Fire,FSD50K,26.7508125,val
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_62_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_23_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_13_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\17607.wav,Wind,FSD50K,7.3275,test
X:\NEU\capstone\data\segments\fsd50k\39881.wav,Thunder,FSD50K,28.8391875,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_03_seg5.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\fsd50k\112802.wav,Train,FSD50K,10.58,train
X:\NEU\capstone\data\segments\fsd50k\109291.wav,Wind,FSD50K,11.8226875,test
X:\NEU\capstone\data\segments\fsd50k\50061.wav,Water,FSD50K,27.8181875,test
X:\NEU\capstone\data\segments\fsd50k\146921.wav,Train,FSD50K,23.398625,train
X:\NEU\capstone\data\segments\fsd50k\38249.wav,Thunder,FSD50K,16.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_05_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\182906.wav,Wind,FSD50K,6.8708125,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_05_seg5.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\28314.wav,Fire,FSD50K,26.893,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_24_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_21_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_14_seg4.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\fsd50k\17875.wav,Fire,FSD50K,13.3979375,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_53_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\347303.wav,Water,FSD50K,15.246125,train
X:\NEU\capstone\data\segments\fsd50k\114393.wav,Fire,FSD50K,1.59725,test
X:\NEU\capstone\data\segments\wildfire\videoplayback_56_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\320693.wav,Wind,FSD50K,25.85,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_08_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\101202.wav,Train,FSD50K,17.7493125,train
X:\NEU\capstone\data\segments\fsd50k\152676.wav,Fire,FSD50K,5.778375,train
X:\NEU\capstone\data\segments\fsd50k\187681.wav,Aircraft,FSD50K,6.3185,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_13_seg2.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\fsd50k\316850.wav,Thunder,FSD50K,3.3090625,train
X:\NEU\capstone\data\segments\fsd50k\422850.wav,Fire,FSD50K,2.5143125,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_41_seg9.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\fsd50k\337735.wav,Fire,FSD50K,6.8285,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_03_seg9.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_22_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\141272.wav,Train,FSD50K,12.1991875,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_54_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\47521.wav,Train,FSD50K,16.8679375,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_49_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_66_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\406760.wav,Water,FSD50K,0.867375,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_15_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_27_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_15_seg5.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_59_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_08_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_25_seg5.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\fsd50k\268803.wav,Fire,FSD50K,5.0383125,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_68_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_01_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_67_seg7.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\127976.wav,Thunder,FSD50K,10.6376875,train
X:\NEU\capstone\data\segments\fsd50k\48508.wav,Thunder,FSD50K,12.3558125,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_02_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\58254.wav,Thunder,FSD50K,21.969,test
X:\NEU\capstone\data\segments\fsd50k\381152.wav,Wind,FSD50K,14.7413125,train
X:\NEU\capstone\data\segments\fsd50k\192439.wav,Water,FSD50K,16.9795625,train
X:\NEU\capstone\data\segments\fsd50k\369398.wav,Water,FSD50K,24.405625,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_53_seg5.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\fsd50k\76256.wav,Wind,FSD50K,7.3665,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_13_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\156315.wav,Fire,FSD50K,20.9645625,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_38_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\263522.wav,Aircraft,FSD50K,6.72,train
X:\NEU\capstone\data\segments\fsd50k\399327.wav,Thunder,FSD50K,25.7334375,val
X:\NEU\capstone\data\segments\fsd50k\156337.wav,Fire,FSD50K,8.324375,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_05_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_29_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\245385.wav,Water,FSD50K,14.5,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_18_seg0.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_64_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_04_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_37_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\17656.wav,Fire,FSD50K,16.219125,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_52_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_37_seg4.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\fsd50k\18994.wav,Train,FSD50K,5.4874375,test
X:\NEU\capstone\data\segments\fsd50k\238794.wav,Thunder,FSD50K,8.568375,train
X:\NEU\capstone\data\segments\fsd50k\59782.wav,Train,FSD50K,13.6103125,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_63_seg5.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_49_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_26_seg9.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\fsd50k\423811.wav,Fire,FSD50K,1.422375,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_46_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_21_seg4.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\fsd50k\69509.wav,Wind,FSD50K,9.8916875,train
X:\NEU\capstone\data\segments\fsd50k\400927.wav,Fire,FSD50K,9.2256875,train
X:\NEU\capstone\data\segments\fsd50k\399219.wav,Fire,FSD50K,0.7685625,train
X:\NEU\capstone\data\segments\fsd50k\18997.wav,Train,FSD50K,3.813375,val
X:\NEU\capstone\data\segments\wildfire\videoplayback_08_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\420308.wav,Wind,FSD50K,1.0004375,val
X:\NEU\capstone\data\segments\fsd50k\184724.wav,Fire,FSD50K,6.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_27_seg8.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\fsd50k\387924.wav,Fire,FSD50K,20.1371875,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_03_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\182898.wav,Wind,FSD50K,4.8060625,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_72_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\415531.wav,Fire,FSD50K,6.083625,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_48_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\420469.wav,Water,FSD50K,25.360875,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_65_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\410394.wav,Fire,FSD50K,6.3791875,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_15_seg3.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\wildfire\videoplayback_16_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_25_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\427551.wav,Thunder,FSD50K,18.75,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_22_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\199757.wav,Thunder,FSD50K,22.4130625,train
X:\NEU\capstone\data\segments\fsd50k\237391.wav,Fire,FSD50K,1.999,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_27_seg5.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\420299.wav,Wind,FSD50K,1.63375,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_33_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_52_seg0.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\fsd50k\363937.wav,Wind,FSD50K,0.832,train
X:\NEU\capstone\data\segments\fsd50k\208862.wav,Wind,FSD50K,4.0693125,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_03_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_39_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_14_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_07_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\380679.wav,Train,FSD50K,17.1130625,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_16_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\341905.wav,Train,FSD50K,25.4930625,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_14_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\67828.wav,Water,FSD50K,28.096,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_47_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_08_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\423889.wav,Fire,FSD50K,8.99775,train
X:\NEU\capstone\data\segments\fsd50k\361414.wav,Wind,FSD50K,19.2586875,test
X:\NEU\capstone\data\segments\fsd50k\262005.wav,Water,FSD50K,22.75,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_49_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\376838.wav,Fire,FSD50K,14.72,train
X:\NEU\capstone\data\segments\fsd50k\37339.wav,Thunder,FSD50K,17.064,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_06_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_05_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_26_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\181567.wav,Fire,FSD50K,11.5253125,train
X:\NEU\capstone\data\segments\fsd50k\434126.wav,Thunder,FSD50K,18.9208125,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_35_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_41_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\348766.wav,Fire,FSD50K,11.640625,val
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_27_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\154926.wav,Aircraft,FSD50K,7.7655625,train
X:\NEU\capstone\data\segments\fsd50k\61285.wav,Water,FSD50K,10.6318125,train
X:\NEU\capstone\data\segments\fsd50k\58251.wav,Thunder,FSD50K,21.60325,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_59_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\388902.wav,Fire,FSD50K,1.856,train
X:\NEU\capstone\data\segments\fsd50k\48523.wav,Thunder,FSD50K,12.2136875,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_49_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\103325.wav,Aircraft,FSD50K,28.0555,train
X:\NEU\capstone\data\segments\fsd50k\74467.wav,Thunder,FSD50K,18.67925,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_39_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_32_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_42_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_61_seg9.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_54_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_21_seg4.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_68_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_66_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_21_seg1.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\fsd50k\151196.wav,Thunder,FSD50K,9.9864375,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_69_seg4.wav,Fire,FireDataset,5.0,train
